layer,regime,fold,condition,sample_id,actor,statement,emotion,score
20,joint,actor_22_statement_02,source_center_noop,pair_0087_happy,22,02,happy,-28.824680800125257
20,joint,actor_22_statement_02,source_center_noop,pair_0087_sad,22,02,sad,-41.72348458441928
20,joint,actor_22_statement_02,independent_center,pair_0086_happy,22,02,happy,1.0622156731752348
20,joint,actor_22_statement_02,independent_center,pair_0086_sad,22,02,sad,-2.9367984681387256
20,joint,actor_22_statement_02,independent_center,pair_0087_happy,22,02,happy,-0.2933350017771943
20,joint,actor_22_statement_02,independent_center,pair_0087_sad,22,02,sad,-13.192138786071219
20,joint,actor_22_statement_02,independent_rank1,pair_0086_happy,22,02,happy,-1.4617545721310208
20,joint,actor_22_statement_02,independent_rank1,pair_0086_sad,22,02,sad,-4.576155251787729
20,joint,actor_22_statement_02,independent_rank1,pair_0087_happy,22,02,happy,-0.633750109424982
20,joint,actor_22_statement_02,independent_rank1,pair_0087_sad,22,02,sad,-11.033175631697077
20,joint,actor_23_statement_01,raw,pair_0088_happy,23,01,happy,48.77952715564547
20,joint,actor_23_statement_01,raw,pair_0088_sad,23,01,sad,57.487745987114025
20,joint,actor_23_statement_01,raw,pair_0089_happy,23,01,happy,43.07264637276346
20,joint,actor_23_statement_01,raw,pair_0089_sad,23,01,sad,37.04504070386314
20,joint,actor_23_statement_01,source_center_noop,pair_0088_happy,23,01,happy,48.77952715564547
20,joint,actor_23_statement_01,source_center_noop,pair_0088_sad,23,01,sad,57.487745987114025
20,joint,actor_23_statement_01,source_center_noop,pair_0089_happy,23,01,happy,43.07264637276346
20,joint,actor_23_statement_01,source_center_noop,pair_0089_sad,23,01,sad,37.04504070386314
20,joint,actor_23_statement_01,independent_center,pair_0088_happy,23,01,happy,-1.7537217840886115
20,joint,actor_23_statement_01,independent_center,pair_0088_sad,23,01,sad,6.954497047379945
20,joint,actor_23_statement_01,independent_center,pair_0089_happy,23,01,happy,-7.460602566970621
20,joint,actor_23_statement_01,independent_center,pair_0089_sad,23,01,sad,-13.488208235870943
20,joint,actor_23_statement_01,independent_rank1,pair_0088_happy,23,01,happy,-2.327288257562115
20,joint,actor_23_statement_01,independent_rank1,pair_0088_sad,23,01,sad,5.885026082214895
20,joint,actor_23_statement_01,independent_rank1,pair_0089_happy,23,01,happy,-6.539907112158911
20,joint,actor_23_statement_01,independent_rank1,pair_0089_sad,23,01,sad,-9.21712993942094
20,joint,actor_23_statement_02,raw,pair_0090_happy,23,02,happy,-27.5985779310507
20,joint,actor_23_statement_02,raw,pair_0090_sad,23,02,sad,-18.697124347261408
20,joint,actor_23_statement_02,raw,pair_0091_happy,23,02,happy,-18.615519975708732
20,joint,actor_23_statement_02,raw,pair_0091_sad,23,02,sad,-8.499144757313866
20,joint,actor_23_statement_02,source_center_noop,pair_0090_happy,23,02,happy,-27.5985779310507
20,joint,actor_23_statement_02,source_center_noop,pair_0090_sad,23,02,sad,-18.697124347261408
20,joint,actor_23_statement_02,source_center_noop,pair_0091_happy,23,02,happy,-18.615519975708732
20,joint,actor_23_statement_02,source_center_noop,pair_0091_sad,23,02,sad,-8.499144757313866
20,joint,actor_23_statement_02,independent_center,pair_0090_happy,23,02,happy,-0.1458166646713721
20,joint,actor_23_statement_02,independent_center,pair_0090_sad,23,02,sad,8.755636919117919
20,joint,actor_23_statement_02,independent_center,pair_0091_happy,23,02,happy,8.837241290670594
20,joint,actor_23_statement_02,independent_center,pair_0091_sad,23,02,sad,18.953616509065462
20,joint,actor_23_statement_02,independent_rank1,pair_0090_happy,23,02,happy,3.069638841959346
20,joint,actor_23_statement_02,independent_rank1,pair_0090_sad,23,02,sad,9.593019774596259
20,joint,actor_23_statement_02,independent_rank1,pair_0091_happy,23,02,happy,5.685919507122707
20,joint,actor_23_statement_02,independent_rank1,pair_0091_sad,23,02,sad,13.143224238812126
20,joint,actor_24_statement_01,raw,pair_0092_happy,24,01,happy,22.626125858644283
20,joint,actor_24_statement_01,raw,pair_0092_sad,24,01,sad,28.63298680609708
20,joint,actor_24_statement_01,raw,pair_0093_happy,24,01,happy,20.146482899545727
20,joint,actor_24_statement_01,raw,pair_0093_sad,24,01,sad,24.876943002122008
20,joint,actor_24_statement_01,source_center_noop,pair_0092_happy,24,01,happy,22.626125858644283
20,joint,actor_24_statement_01,source_center_noop,pair_0092_sad,24,01,sad,28.63298680609708
20,joint,actor_24_statement_01,source_center_noop,pair_0093_happy,24,01,happy,20.146482899545727
20,joint,actor_24_statement_01,source_center_noop,pair_0093_sad,24,01,sad,24.876943002122008
20,joint,actor_24_statement_01,independent_center,pair_0092_happy,24,01,happy,-2.470779950952295
20,joint,actor_24_statement_01,independent_center,pair_0092_sad,24,01,sad,3.536080996500502
20,joint,actor_24_statement_01,independent_center,pair_0093_happy,24,01,happy,-4.95042291005085
20,joint,actor_24_statement_01,independent_center,pair_0093_sad,24,01,sad,-0.21996280747456964
20,joint,actor_24_statement_01,independent_rank1,pair_0092_happy,24,01,happy,-2.8129117412736386
20,joint,actor_24_statement_01,independent_rank1,pair_0092_sad,24,01,sad,2.995732700571764
20,joint,actor_24_statement_01,independent_rank1,pair_0093_happy,24,01,happy,-3.7142884477129803
20,joint,actor_24_statement_01,independent_rank1,pair_0093_sad,24,01,sad,-0.3457292275834831
20,joint,actor_24_statement_02,raw,pair_0094_happy,24,02,happy,-32.35358370273785
20,joint,actor_24_statement_02,raw,pair_0094_sad,24,02,sad,-30.524843407959626
20,joint,actor_24_statement_02,raw,pair_0095_happy,24,02,happy,-32.52289202409119
20,joint,actor_24_statement_02,raw,pair_0095_sad,24,02,sad,-33.32119430782497
20,joint,actor_24_statement_02,source_center_noop,pair_0094_happy,24,02,happy,-32.35358370273785
20,joint,actor_24_statement_02,source_center_noop,pair_0094_sad,24,02,sad,-30.524843407959626
20,joint,actor_24_statement_02,source_center_noop,pair_0095_happy,24,02,happy,-32.52289202409119
20,joint,actor_24_statement_02,source_center_noop,pair_0095_sad,24,02,sad,-33.32119430782497
20,joint,actor_24_statement_02,independent_center,pair_0094_happy,24,02,happy,-1.7294238747136284
20,joint,actor_24_statement_02,independent_center,pair_0094_sad,24,02,sad,0.0993164200645964
20,joint,actor_24_statement_02,independent_center,pair_0095_happy,24,02,happy,-1.8987321960669696
20,joint,actor_24_statement_02,independent_center,pair_0095_sad,24,02,sad,-2.6970344798007453
20,joint,actor_24_statement_02,independent_rank1,pair_0094_happy,24,02,happy,-1.7947071485811907
20,joint,actor_24_statement_02,independent_rank1,pair_0094_sad,24,02,sad,-1.6318207037012868
20,joint,actor_24_statement_02,independent_rank1,pair_0095_happy,24,02,happy,-0.6846320616334705
20,joint,actor_24_statement_02,independent_rank1,pair_0095_sad,24,02,sad,-2.902368280082639
21,statement,actor_None_statement_01,raw,pair_0000_happy,01,01,happy,29.628953689793924
21,statement,actor_None_statement_01,raw,pair_0000_sad,01,01,sad,28.98077901662283
21,statement,actor_None_statement_01,raw,pair_0001_happy,01,01,happy,39.03396450858032
21,statement,actor_None_statement_01,raw,pair_0001_sad,01,01,sad,48.44356872137368
21,statement,actor_None_statement_01,raw,pair_0004_happy,02,01,happy,18.75261399917277
21,statement,actor_None_statement_01,raw,pair_0004_sad,02,01,sad,46.65415884840153
21,statement,actor_None_statement_01,raw,pair_0005_happy,02,01,happy,22.910653230435482
21,statement,actor_None_statement_01,raw,pair_0005_sad,02,01,sad,54.129066983132674
21,statement,actor_None_statement_01,raw,pair_0008_happy,03,01,happy,46.53123882989006
21,statement,actor_None_statement_01,raw,pair_0008_sad,03,01,sad,40.559568571423654
21,statement,actor_None_statement_01,raw,pair_0009_happy,03,01,happy,32.89588575901322
21,statement,actor_None_statement_01,raw,pair_0009_sad,03,01,sad,38.244782179819964
21,statement,actor_None_statement_01,raw,pair_0012_happy,04,01,happy,43.663617208587105
21,statement,actor_None_statement_01,raw,pair_0012_sad,04,01,sad,42.821034056991316
21,statement,actor_None_statement_01,raw,pair_0013_happy,04,01,happy,46.58127692633788
21,statement,actor_None_statement_01,raw,pair_0013_sad,04,01,sad,27.50333882183156
21,statement,actor_None_statement_01,raw,pair_0016_happy,05,01,happy,46.82343854547111
21,statement,actor_None_statement_01,raw,pair_0016_sad,05,01,sad,13.115622558118313
21,statement,actor_None_statement_01,raw,pair_0017_happy,05,01,happy,25.41354443881831
21,statement,actor_None_statement_01,raw,pair_0017_sad,05,01,sad,26.48188773284165
21,statement,actor_None_statement_01,raw,pair_0020_happy,06,01,happy,33.771012755143815
21,statement,actor_None_statement_01,raw,pair_0020_sad,06,01,sad,38.418823100207874
21,statement,actor_None_statement_01,raw,pair_0021_happy,06,01,happy,32.22233799828329
21,statement,actor_None_statement_01,raw,pair_0021_sad,06,01,sad,26.0351257679313
21,statement,actor_None_statement_01,raw,pair_0024_happy,07,01,happy,31.75659388449871
21,statement,actor_None_statement_01,raw,pair_0024_sad,07,01,sad,20.383372592154988
21,statement,actor_None_statement_01,raw,pair_0025_happy,07,01,happy,38.944392743562666
21,statement,actor_None_statement_01,raw,pair_0025_sad,07,01,sad,29.941167516147427
21,statement,actor_None_statement_01,raw,pair_0028_happy,08,01,happy,27.159929163658624
21,statement,actor_None_statement_01,raw,pair_0028_sad,08,01,sad,23.20448129240071
21,statement,actor_None_statement_01,raw,pair_0029_happy,08,01,happy,41.60312849355478
21,statement,actor_None_statement_01,raw,pair_0029_sad,08,01,sad,28.155228518960808
21,statement,actor_None_statement_01,raw,pair_0032_happy,09,01,happy,43.26014513942932
21,statement,actor_None_statement_01,raw,pair_0032_sad,09,01,sad,38.10766674437315
21,statement,actor_None_statement_01,raw,pair_0033_happy,09,01,happy,41.4790054035218
21,statement,actor_None_statement_01,raw,pair_0033_sad,09,01,sad,41.8399527726069
21,statement,actor_None_statement_01,raw,pair_0036_happy,10,01,happy,57.077656398020416
21,statement,actor_None_statement_01,raw,pair_0036_sad,10,01,sad,44.692380983641506
21,statement,actor_None_statement_01,raw,pair_0037_happy,10,01,happy,46.0886452215381
21,statement,actor_None_statement_01,raw,pair_0037_sad,10,01,sad,43.56176589086306
21,statement,actor_None_statement_01,raw,pair_0040_happy,11,01,happy,26.382924669393688
21,statement,actor_None_statement_01,raw,pair_0040_sad,11,01,sad,26.66435995174392
21,statement,actor_None_statement_01,raw,pair_0041_happy,11,01,happy,28.91539695916644
21,statement,actor_None_statement_01,raw,pair_0041_sad,11,01,sad,45.402136323704134
21,statement,actor_None_statement_01,raw,pair_0044_happy,12,01,happy,27.710432547589146
21,statement,actor_None_statement_01,raw,pair_0044_sad,12,01,sad,40.91975614760909
21,statement,actor_None_statement_01,raw,pair_0045_happy,12,01,happy,38.80577821923169
21,statement,actor_None_statement_01,raw,pair_0045_sad,12,01,sad,38.071059368691046
21,statement,actor_None_statement_01,raw,pair_0048_happy,13,01,happy,22.194511370089305
21,statement,actor_None_statement_01,raw,pair_0048_sad,13,01,sad,27.891600280343578
21,statement,actor_None_statement_01,raw,pair_0049_happy,13,01,happy,20.640502378029787
21,statement,actor_None_statement_01,raw,pair_0049_sad,13,01,sad,16.99826458719448
21,statement,actor_None_statement_01,raw,pair_0052_happy,14,01,happy,36.34699708365563
21,statement,actor_None_statement_01,raw,pair_0052_sad,14,01,sad,45.97076534880599
21,statement,actor_None_statement_01,raw,pair_0053_happy,14,01,happy,19.608581492980804
21,statement,actor_None_statement_01,raw,pair_0053_sad,14,01,sad,32.02981418571447
21,statement,actor_None_statement_01,raw,pair_0056_happy,15,01,happy,27.15586513425959
21,statement,actor_None_statement_01,raw,pair_0056_sad,15,01,sad,2.7977404837368267
21,statement,actor_None_statement_01,raw,pair_0057_happy,15,01,happy,20.585291921400934
21,statement,actor_None_statement_01,raw,pair_0057_sad,15,01,sad,20.139731098595906
21,statement,actor_None_statement_01,raw,pair_0060_happy,16,01,happy,32.504414119012516
21,statement,actor_None_statement_01,raw,pair_0060_sad,16,01,sad,49.2149258578583
21,statement,actor_None_statement_01,raw,pair_0061_happy,16,01,happy,23.459574324558588
21,statement,actor_None_statement_01,raw,pair_0061_sad,16,01,sad,24.197672968438507
21,statement,actor_None_statement_01,raw,pair_0064_happy,17,01,happy,37.62787688584547
21,statement,actor_None_statement_01,raw,pair_0064_sad,17,01,sad,40.415816741570715
21,statement,actor_None_statement_01,raw,pair_0065_happy,17,01,happy,39.55442377449097
21,statement,actor_None_statement_01,raw,pair_0065_sad,17,01,sad,18.667129624374166
21,statement,actor_None_statement_01,raw,pair_0068_happy,18,01,happy,29.95617359902083
21,statement,actor_None_statement_01,raw,pair_0068_sad,18,01,sad,25.870918457839256
21,statement,actor_None_statement_01,raw,pair_0069_happy,18,01,happy,14.515661872873244
21,statement,actor_None_statement_01,raw,pair_0069_sad,18,01,sad,46.99318551320812
21,statement,actor_None_statement_01,raw,pair_0072_happy,19,01,happy,51.31043514092412
21,statement,actor_None_statement_01,raw,pair_0072_sad,19,01,sad,32.177017261210416
21,statement,actor_None_statement_01,raw,pair_0073_happy,19,01,happy,34.916647159977074
21,statement,actor_None_statement_01,raw,pair_0073_sad,19,01,sad,37.34085417843105
21,statement,actor_None_statement_01,raw,pair_0076_happy,20,01,happy,41.73195692330193
21,statement,actor_None_statement_01,raw,pair_0076_sad,20,01,sad,54.40918831404203
21,statement,actor_None_statement_01,raw,pair_0077_happy,20,01,happy,30.40133845831682
21,statement,actor_None_statement_01,raw,pair_0077_sad,20,01,sad,23.72744613569432
21,statement,actor_None_statement_01,raw,pair_0080_happy,21,01,happy,26.47174525584125
21,statement,actor_None_statement_01,raw,pair_0080_sad,21,01,sad,39.929597773965504
21,statement,actor_None_statement_01,raw,pair_0081_happy,21,01,happy,41.03873008055121
21,statement,actor_None_statement_01,raw,pair_0081_sad,21,01,sad,33.78250450045757
21,statement,actor_None_statement_01,raw,pair_0084_happy,22,01,happy,47.92448722833917
21,statement,actor_None_statement_01,raw,pair_0084_sad,22,01,sad,31.940943086631254
21,statement,actor_None_statement_01,raw,pair_0085_happy,22,01,happy,33.5314240736255
21,statement,actor_None_statement_01,raw,pair_0085_sad,22,01,sad,50.69610335453586
21,statement,actor_None_statement_01,raw,pair_0088_happy,23,01,happy,29.98327519374944
21,statement,actor_None_statement_01,raw,pair_0088_sad,23,01,sad,39.2889984560027
21,statement,actor_None_statement_01,raw,pair_0089_happy,23,01,happy,31.740471826073
21,statement,actor_None_statement_01,raw,pair_0089_sad,23,01,sad,14.78732667703414
21,statement,actor_None_statement_01,raw,pair_0092_happy,24,01,happy,25.18757637886544
21,statement,actor_None_statement_01,raw,pair_0092_sad,24,01,sad,47.96106102013707
21,statement,actor_None_statement_01,raw,pair_0093_happy,24,01,happy,31.187337353623665
21,statement,actor_None_statement_01,raw,pair_0093_sad,24,01,sad,43.72735732313797
21,statement,actor_None_statement_01,source_center_noop,pair_0000_happy,01,01,happy,29.628953689793924
21,statement,actor_None_statement_01,source_center_noop,pair_0000_sad,01,01,sad,28.98077901662283
21,statement,actor_None_statement_01,source_center_noop,pair_0001_happy,01,01,happy,39.03396450858032
21,statement,actor_None_statement_01,source_center_noop,pair_0001_sad,01,01,sad,48.44356872137368
21,statement,actor_None_statement_01,source_center_noop,pair_0004_happy,02,01,happy,18.75261399917277
21,statement,actor_None_statement_01,source_center_noop,pair_0004_sad,02,01,sad,46.65415884840153
21,statement,actor_None_statement_01,source_center_noop,pair_0005_happy,02,01,happy,22.910653230435482
21,statement,actor_None_statement_01,source_center_noop,pair_0005_sad,02,01,sad,54.129066983132674
21,statement,actor_None_statement_01,source_center_noop,pair_0008_happy,03,01,happy,46.53123882989006
21,statement,actor_None_statement_01,source_center_noop,pair_0008_sad,03,01,sad,40.559568571423654
21,statement,actor_None_statement_01,source_center_noop,pair_0009_happy,03,01,happy,32.89588575901322
21,statement,actor_None_statement_01,source_center_noop,pair_0009_sad,03,01,sad,38.244782179819964
21,statement,actor_None_statement_01,source_center_noop,pair_0012_happy,04,01,happy,43.663617208587105
21,statement,actor_None_statement_01,source_center_noop,pair_0012_sad,04,01,sad,42.821034056991316
21,statement,actor_None_statement_01,source_center_noop,pair_0013_happy,04,01,happy,46.58127692633788
21,statement,actor_None_statement_01,source_center_noop,pair_0013_sad,04,01,sad,27.50333882183156
21,statement,actor_None_statement_01,source_center_noop,pair_0016_happy,05,01,happy,46.82343854547111
21,statement,actor_None_statement_01,source_center_noop,pair_0016_sad,05,01,sad,13.115622558118313
21,statement,actor_None_statement_01,source_center_noop,pair_0017_happy,05,01,happy,25.41354443881831
21,statement,actor_None_statement_01,source_center_noop,pair_0017_sad,05,01,sad,26.48188773284165
